호선,역명,역코드,상하행,방면,탑승구,근접이동시설,승강기_일련번호,탑승구_층,방면_탑승구,승강장유형
7,고속터미널,734,하행,내방,6-2,엘리베이터,0009-822,B3,내방 방면6-2,상대식
7,고속터미널,734,상행,반포,2-3,계단,,,,상대식
7,고속터미널,734,상행,반포,4-4,계단,,,,상대식
7,고속터미널,734,상행,반포,7-1,계단,,,,상대식
7,고속터미널,734,하행,내방,2-3,계단,,,,상대식
7,고속터미널,734,하행,내방,5-1,계단,,,,상대식
7,고속터미널,734,하행,내방,7-1,계단,,,,상대식
7,고속터미널,734,상행,반포,2-4,에스컬레이터,1802-721,B3,반포 방면2-4,상대식
7,고속터미널,734,상행,반포,2-4,에스컬레이터,1802-722,B3,반포 방면2-4,상대식
7,고속터미널,734,하행,내방,7-1,에스컬레이터,1802-723,B3,내방 방면7-1,상대식
7,고속터미널,734,하행,내방,7-1,에스컬레이터,1802-724,B3,내방 방면7-1,상대식
7,고속터미널,734,상행,반포,4-4,에스컬레이터,1802-751,B3,반포 방면4-4,상대식
7,고속터미널,734,하행,내방,5-1,에스컬레이터,1802-752,B3,내방 방면5-1,상대식
7,고속터미널,734,상행,반포,7-1,에스컬레이터,1802-753,B3,반포 방면7-1,상대식
7,고속터미널,734,하행,내방,2-4,에스컬레이터,1802-754,B3,내방 방면2-4,상대식
7,내방,735,상행,고속터미널,5-2,엘리베이터,0077-425,B3,고속터미널(7) 방면5-2,상대식
7,내방,735,하행,이수,4-2,엘리베이터,0077-426,B3,이수(7) 방면4-2,상대식
7,내방,735,상행,고속터미널,4-2,계단,,,,상대식
7,내방,735,상행,고속터미널,6-2,계단,,,,상대식
7,내방,735,하행,이수,3-2,계단,,,,상대식
7,내방,735,하행,이수,5-2,계단,,,,상대식
7,이수,736,상행,내방,4-2,엘리베이터,0063-029,B4,내방 방면4-2,상대식
7,이수,736,하행,남성,5-3,엘리베이터,0063-030,B4,남성 방면5-3,상대식
7,이수,736,상행,내방,2-2,계단,,,,상대식
7,이수,736,상행,내방,3-4,계단,,,,상대식
7,이수,736,상행,내방,5-2,계단,,,,상대식
7,이수,736,상행,내방,7-3,계단,,,,상대식
7,이수,736,하행,남성,2-2,계단,,,,상대식
7,이수,736,하행,남성,4-2,계단,,,,상대식
7,이수,736,하행,남성,5-4,계단,,,,상대식
7,이수,736,하행,남성,7-2,계단,,,,상대식
7,이수,736,상행,내방,3-4,에스컬레이터,1804-174,B4,내방 방면3-4,상대식
7,이수,736,하행,남성,6-1,에스컬레이터,1804-175,B4,남성 방면6-1,상대식
7,남성,737,상행,이수,6-2,엘리베이터,0091-212,B3,이수(7) 방면6-2,상대식
7,남성,737,하행,숭실대입구,3-3,엘리베이터,0091-213,B3,숭실대입구 방면3-3,상대식
7,남성,737,상행,이수,3-4,계단,,,,상대식
7,남성,737,상행,이수,5-4,계단,,,,상대식
7,남성,737,하행,숭실대입구,3-4,계단,,,,상대식
7,남성,737,하행,숭실대입구,5-4,계단,,,,상대식
7,숭실대입구,738,상행,남성,6-1,엘리베이터,0060-933,B6,남성 방면6-1,상대식
7,숭실대입구,738,하행,상도,3-3,엘리베이터,0060-934,B6,상도 방면3-3,상대식
7,숭실대입구,738,상행,남성,4-1,계단,,,,상대식
7,숭실대입구,738,상행,남성,5-4,계단,,,,상대식
7,숭실대입구,738,하행,상도,3-4,계단,,,,상대식
7,숭실대입구,738,하행,상도,5-3,계단,,,,상대식
7,상도,739,상행,숭실대입구,4-4,엘리베이터,0021-574,B3,숭실대입구 방면4-4,상대식
7,상도,739,하행,장승배기,4-4,엘리베이터,0021-575,B3,장승배기 방면4-4,상대식
7,상도,739,상행,숭실대입구,3-4,계단,,,,상대식
7,상도,739,상행,숭실대입구,5-4,계단,,,,상대식
7,상도,739,하행,장승배기,3-4,계단,,,,상대식
7,상도,739,하행,장승배기,5-4,계단,,,,상대식
7,장승배기,740,상행,상도,3-3,에스컬레이터,1816-323,B3,상도 방면3-3,상대식
7,장승배기,740,상행,상도,3-3,에스컬레이터,1816-324,B3,상도 방면3-3,상대식
7,장승배기,740,하행,신대방삼거리,4-4,에스컬레이터,1816-325,B3,신대방삼거리 방면4-4,상대식
7,장승배기,740,하행,신대방삼거리,4-4,에스컬레이터,1816-326,B3,신대방삼거리 방면4-4,상대식
7,장승배기,740,상행,상도,4-4,엘리베이터,0022-769,B3,상도 방면4-4,상대식
7,장승배기,740,하행,신대방삼거리,4-4,엘리베이터,0022-770,B3,신대방삼거리 방면4-4,상대식
7,장승배기,740,상행,상도,3-4,계단,,,,상대식
7,장승배기,740,상행,상도,5-4,계단,,,,상대식
7,장승배기,740,하행,신대방삼거리,3-4,계단,,,,상대식
7,장승배기,740,하행,신대방삼거리,5-4,계단,,,,상대식
7,신대방삼거리,741,상행,장승배기,4-4,엘리베이터,0022-772,B3,장승배기 방면4-4,상대식
7,신대방삼거리,741,하행,보라매,4-4,엘리베이터,0022-773,B3,보라매 방면4-4,상대식
7,신대방삼거리,741,상행,장승배기,5-4,계단,,,,상대식
7,신대방삼거리,741,하행,보라매,6-1,계단,,,,상대식
7,신대방삼거리,741,상행,장승배기,3-4,에스컬레이터,1807-605,B3,장승배기 방면3-4,상대식
7,신대방삼거리,741,상행,장승배기,3-4,에스컬레이터,1807-606,B3,장승배기 방면3-4,상대식
7,신대방삼거리,741,하행,보라매,3-4,에스컬레이터,1807-607,B3,보라매 방면3-4,상대식
7,신대방삼거리,741,하행,보라매,3-4,에스컬레이터,1807-608,B3,보라매 방면3-4,상대식
7,보라매,742,상행,신대방삼거리,4-4,엘리베이터,0021-025,B2,"신풍 방면5-1, 신대방삼거리 방면4-4",섬식
7,보라매,742,하행,신풍,5-1,엘리베이터,0021-025,B2,"신풍 방면5-1, 신대방삼거리 방면4-4",섬식
7,보라매,742,상행,신대방삼거리,3-4,계단,,,,섬식
7,보라매,742,상행,신대방삼거리,5-4,계단,,,,섬식
7,보라매,742,하행,신풍,6-1,계단,,,,섬식
7,보라매,742,하행,신풍,4-1,계단,,,,섬식
7,신풍,743,상행,보라매,5-4,엘리베이터,0021-850,B2,보라매 방면5-4,상대식
7,신풍,743,하행,대림,4-1,엘리베이터,0021-851,B2,대림(7) 방면4-1,상대식
7,신풍,743,상행,보라매,1-4,계단,,,,상대식
7,신풍,743,상행,보라매,4-4,계단,,,,상대식
7,신풍,743,하행,대림,4-4,계단,,,,상대식
7,신풍,743,하행,대림,7-4,계단,,,,상대식
7,대림,744,상행,신풍,5-1,엘리베이터,0020-631,B2,신풍 방면5-1,상대식
7,대림,744,하행,남구로,4-4,엘리베이터,0020-632,B2,남구로 방면4-4,상대식
7,대림,744,상행,신풍,8-4,에스컬레이터,1803-601,B2,신풍 방면8-4,상대식
7,대림,744,상행,신풍,8-4,에스컬레이터,1803-602,B2,신풍 방면8-4,상대식
7,대림,744,상행,신풍,4-1,계단,,,,상대식
7,대림,744,하행,남구로,1-1,에스컬레이터,1803-603,B2,남구로 방면1-1,상대식
7,대림,744,상행,신풍,5-4,계단,,,,상대식
7,대림,744,하행,남구로,1-1,에스컬레이터,1803-604,B2,남구로 방면1-1,상대식
7,대림,744,상행,신풍,8-4,계단,,,,상대식
7,대림,744,하행,남구로,1-1,계단,,,,상대식
7,대림,744,하행,남구로,4-1,계단,,,,상대식
7,대림,744,하행,남구로,5-4,계단,,,,상대식
7,남구로,745,상행,대림,1-1,계단,,,,상대식
7,남구로,745,상행,대림,8-4,계단,,,,상대식
7,남구로,745,하행,가산디지털단지,1-1,계단,,,,상대식
7,남구로,745,하행,가산디지털단지,8-4,계단,,,,상대식
7,남구로,745,하행,가산디지털단지,8-2,엘리베이터,0160-841,,가산디지털단지 방면8-2,상대식
7,남구로,745,상행,대림,1-4,엘리베이터,0160-840,,대림 방면1-4,상대식
7,가산디지털단지,746,상행,남구로,5-4,엘리베이터,0021-021,B4,남구로 방면5-4,상대식
7,가산디지털단지,746,하행,철산,4-1,엘리베이터,0021-022,B4,철산 방면4-1,상대식
7,가산디지털단지,746,상행,남구로,4-3,계단,,,,상대식
7,가산디지털단지,746,상행,남구로,6-4,계단,,,,상대식
7,가산디지털단지,746,하행,철산,3-1,계단,,,,상대식
7,가산디지털단지,746,하행,철산,5-1,계단,,,,상대식
7,철산,747,상행,가산디지털단지,5-1,엘리베이터,2026-968,B2,가산디지털단지 방면5-1,상대식
7,철산,747,하행,광명사거리,4-4,엘리베이터,2026-969,B2,광명사거리 방면4-4,상대식
7,철산,747,상행,가산디지털단지,3-4,계단,,,,상대식
7,철산,747,상행,가산디지털단지,6-1,계단,,,,상대식
7,철산,747,하행,광명사거리,3-4,계단,,,,상대식
7,철산,747,하행,광명사거리,6-1,계단,,,,상대식
7,광명사거리,748,하행,천왕,2-1,엘리베이터,2026-444,B3,천왕 방면2-1,복합식
7,광명사거리,748,상행,철산,1-1,계단,,,,복합식
7,광명사거리,748,상행,철산,8-4,계단,,,,복합식
7,광명사거리,748,하행,천왕,1-1,계단,,,,복합식
7,광명사거리,748,하행,천왕,8-4,계단,,,,복합식
7,광명사거리,748,상행,철산,1-1,엘리베이터,2276-908,B3,철산 방면1-1,복합식
7,천왕,749,상행,광명사거리,5-1,엘리베이터,0021-226,B2,광명사거리 방면5-1,상대식
7,천왕,749,하행,온수,4-4,엘리베이터,0021-227,B2,온수 방면4-4,상대식
7,천왕,749,상행,광명사거리,3-4,계단,,,,상대식
7,천왕,749,상행,광명사거리,5-4,계단,,,,상대식
7,천왕,749,하행,온수,3-4,계단,,,,상대식
7,천왕,749,하행,온수,5-4,계단,,,,상대식
7,온수,750,상행,천왕,4-4,엘리베이터,0021-618,B2,천왕 방면4-4,복합식
7,온수,750,하행,까치울,5-1,엘리베이터,0021-619,B2,까치울 방면5-1,복합식
7,온수,750,상행,천왕,1-1,에스컬레이터,1803-454,B2,천왕 방면1-1,복합식
7,온수,750,상행,천왕,8-4,에스컬레이터,1803-455,B2,천왕 방면8-4,복합식
7,온수,750,하행,까치울,8-4,에스컬레이터,1803-456,B2,까치울 방면8-4,복합식
7,온수,750,하행,까치울,1-1,에스컬레이터,1803-457,B2,까치울 방면1-1,복합식
7,온수,750,상행,천왕,4-1,계단,,,,복합식
7,온수,750,상행,천왕,5-4,계단,,,,복합식
7,온수,750,하행,까치울,4-1,계단,,,,복합식
7,온수,750,하행,까치울,5-4,계단,,,,복합식
8,암사역사공원,809,상행,장자호수공원,2-4,에스컬레이터,1811-883,B2,장자호수공원 방면2-4,상대식
8,암사역사공원,809,상행,장자호수공원,2-4,에스컬레이터,1811-884,B2,장자호수공원 방면2-4,상대식
8,암사역사공원,809,하행,암사,5-1,에스컬레이터,1811-881,B2,암사 방면5-1,상대식
8,암사역사공원,809,하행,암사,5-1,에스컬레이터,1811-882,B2,암사 방면5-1,상대식
8,암사역사공원,809,하행,암사,3-4,엘리베이터,0167-998,B2,암사 방면3-4,상대식
8,암사역사공원,809,상행,장자호수공원,6-1,엘리베이터,0167-999,B2,장자호수공원 방면6-1,상대식
8,암사,810,상행,암사역사공원,3-4,엘리베이터,0066-066,B2,암사역사공원 방면3-4,상대식
8,암사,810,하행,천호,4-1,엘리베이터,0066-067,B2,천호 방면4-1,상대식
8,암사,810,상행,암사역사공원,2-4,계단,,,,상대식
8,암사,810,상행,암사역사공원,4-3,계단,,,,상대식
8,암사,810,하행,천호,3-2,계단,,,,상대식
8,암사,810,하행,천호,5-1,계단,,,,상대식
8,천호,811,상행,암사,2-2,엘리베이터,0077-988,B2,암사 방면2-2,상대식
8,천호,811,하행,강동구청,5-4,엘리베이터,0077-989,B2,강동구청 방면5-4,상대식
8,천호,811,상행,암사,1-4,계단,,,,상대식
8,천호,811,상행,암사,2-3,계단,,,,상대식
8,천호,811,하행,강동구청,5-2,계단,,,,상대식
8,천호,811,하행,강동구청,6-1,계단,,,,상대식
8,강동구청,812,상행,천호,4-2,엘리베이터,0077-745,B3,천호 방면4-2,상대식
8,강동구청,812,하행,몽촌토성,"3-2,3-3 사이",엘리베이터,0077-746,B3,"몽촌토성 방면 3-2,3-3 사이",상대식
8,강동구청,812,상행,천호,3-2,계단,,,,상대식
8,강동구청,812,상행,천호,5-1,계단,,,,상대식
8,강동구청,812,하행,몽촌토성,2-4,계단,,,,상대식
8,강동구청,812,하행,몽촌토성,4-3,계단,,,,상대식
8,몽촌토성,813,상행,강동구청,3-4,엘리베이터,0011-276,B3,강동구청 방면3-4,상대식
8,몽촌토성,813,하행,잠실,3-4,엘리베이터,0011-277,B3,잠실 방면3-4,상대식
8,몽촌토성,813,상행,강동구청,2-4,계단,,,,상대식
8,몽촌토성,813,상행,강동구청,4-3,계단,,,,상대식
8,몽촌토성,813,하행,잠실,3-1,계단,,,,상대식
8,몽촌토성,813,하행,잠실,4-4,계단,,,,상대식
8,잠실,814,상행,몽촌토성,2-3,엘리베이터,0087-497,B3,몽촌토성 방면2-3,상대식
8,잠실,814,하행,석촌,5-2,엘리베이터,0087-498,B3,석촌 방면5-2,상대식
8,잠실,814,상행,몽촌토성,3-1,계단,,,,상대식
8,잠실,814,상행,몽촌토성,5-1,계단,,,,상대식
8,잠실,814,하행,석촌,2-4,계단,,,,상대식
8,잠실,814,하행,석촌,4-4,계단,,,,상대식
8,석촌,815,상행,잠실,4-4,계단,,,,상대식
8,석촌,815,하행,송파,3-1,계단,,,,상대식
8,석촌,815,하행,송파,4-4,계단,,,,상대식
8,석촌,815,하행,송파,3-4,엘리베이터,0075-713,B2,송파 방면3-4,상대식
8,석촌,815,상행,잠실,3-4,엘리베이터,0075-712,B2,잠실 방면3-4,상대식
8,석촌,815,상행,잠실,3-1,계단,,,,상대식
8,송파,816,상행,석촌,2-4,계단,,,,상대식
8,송파,816,상행,석촌,4-4,계단,,,,상대식
8,송파,816,하행,가락시장,3-1,계단,,,,상대식
8,송파,816,하행,가락시장,5-1,계단,,,,상대식
8,송파,816,하행,가락시장,"3-4,4-1 사이",엘리베이터,0087-792,B2,"가락시장 방면 3-4,4-1 사이",상대식
8,송파,816,상행,석촌,3-4,엘리베이터,0087-791,B2,석촌 방면3-4,상대식
8,가락시장,817,상행,송파,3-1,계단,,,,상대식
8,가락시장,817,상행,송파,4-4,계단,,,,상대식
8,가락시장,817,상행,송파,6-4,계단,,,,상대식
8,가락시장,817,하행,문정,1-1,계단,,,,상대식
8,가락시장,817,하행,문정,3-1,계단,,,,상대식
8,가락시장,817,하행,문정,4-4,계단,,,,상대식
8,가락시장,817,상행,송파,5-4,엘리베이터,0078-551,B2,송파 방면5-4,상대식
8,가락시장,817,하행,문정,2-3,엘리베이터,0078-553,B2,문정 방면2-3,상대식
8,가락시장,817,상행,송파,6-4,엘리베이터,0078-555,B2,송파 방면6-4,상대식
8,가락시장,817,하행,문정,1-1,엘리베이터,0078-554,B2,환승통로(문정 방면1-1),상대식
8,가락시장,817,상행,송파,6-4,에스컬레이터,1805-681,B2,환승통로(송파 방면6-4),상대식
8,가락시장,817,상행,송파,6-4,에스컬레이터,1805-682,B2,환승통로(송파 방면6-4),상대식
8,가락시장,817,상행,송파,6-4,에스컬레이터,1805-683,B2,환승통로(송파 방면6-4),상대식
8,가락시장,817,하행,문정,1-1,에스컬레이터,1805-684,B2,환승통로(문정 방면1-1),상대식
8,문정,818,상행,가락시장,2-4,계단,,,,상대식
8,문정,818,상행,가락시장,4-4,계단,,,,상대식
8,문정,818,하행,장지,3-1,계단,,,,상대식
8,문정,818,하행,장지,5-1,계단,,,,상대식
8,문정,818,상행,가락시장,3-4,엘리베이터,0077-747,B2,가락시장 방면3-4,상대식
8,문정,818,하행,장지,4-1,엘리베이터,0077-748,B2,장지 방면4-1,상대식
8,장지,819,상행,문정,3-1,계단,,,,상대식
8,장지,819,상행,문정,5-1,계단,,,,상대식
8,장지,819,하행,복정,2-4,계단,,,,상대식
8,장지,819,하행,복정,4-4,계단,,,,상대식
8,장지,819,상행,문정,4-1,엘리베이터,0077-861,B2,문정 방면4-1,상대식
8,장지,819,하행,복정,3-4,엘리베이터,0077-862,B2,복정 방면3-4,상대식
8,복정,820,상행,장지,2-4,계단,,,,섬식
8,복정,820,상행,장지,5-2,계단,,,,섬식
8,복정,820,하행,남위례,3-4,엘리베이터,0011-754,B2,"장지 방면3-4, 남위례 방면3-4",섬식
8,복정,820,하행,남위례,2-2,에스컬레이터,1802-951,B2,"장지 방면5-2, 남위례 방면2-2",섬식
8,복정,820,상행,장지,3-4,엘리베이터,0011-754,B2,"장지 방면3-4, 남위례 방면3-4",섬식
8,복정,820,상행,장지,5-2,에스컬레이터,1802-951,B2,"장지 방면5-2, 남위례 방면2-2",섬식
8,복정,820,하행,남위례,7-1,계단,,,,섬식
8,복정,820,하행,남위례,4-3,계단,,,,섬식
8,산성,822,상행,남위례,1-2,계단,,,,상대식
8,산성,822,하행,남한산성입구,6-3,계단,,,,상대식
8,산성,822,상행,남위례,6-2,에스컬레이터,3802-097,B3,남위례 방면6-2,상대식
8,산성,822,상행,남위례,6-2,에스컬레이터,3802-098,B3,남위례 방면6-2,상대식
8,산성,822,하행,남한산성입구,1-3,에스컬레이터,3802-099,B3,남한산성입구 방면1-3,상대식
8,산성,822,하행,남한산성입구,1-3,에스컬레이터,3802-100,B3,남한산성입구 방면1-3,상대식
8,산성,822,상행,남위례,1-3,에스컬레이터,,,남위례 방면1-3,상대식
8,산성,822,상행,남위례,1-3,에스컬레이터,,,남위례 방면1-3,상대식
8,산성,822,하행,남한산성입구,6-2,에스컬레이터,,,남한산성입구 방면6-2,상대식
8,산성,822,하행,남한산성입구,6-2,에스컬레이터,,,남한산성입구 방면6-2,상대식
8,산성,822,상행,남위례,6-2,엘리베이터,2024-722,B3,남위례 방면6-2,상대식
8,산성,822,하행,남한산성입구,1-3,엘리베이터,2024-723,B3,남한산성입구 방면1-3,상대식
8,남한산성입구,823,상행,산성,3-1,계단,,,,상대식
8,남한산성입구,823,상행,산성,4-3,계단,,,,상대식
8,남한산성입구,823,하행,단대오거리,3-2,계단,,,,상대식
8,남한산성입구,823,하행,단대오거리,4-4,계단,,,,상대식
8,남한산성입구,823,상행,산성,3-4,엘리베이터,2022-967,B3,산성 방면3-4,상대식
8,남한산성입구,823,하행,단대오거리,4-1,엘리베이터,2231-773,B3,단대오거리 방면4-1,상대식
8,단대오거리,824,상행,남한산성입구,3-3,계단,,,,상대식
8,단대오거리,824,상행,남한산성입구,5-1,계단,,,,상대식
8,단대오거리,824,하행,신흥,2-4,계단,,,,상대식
8,단대오거리,824,하행,신흥,4-2,계단,,,,상대식
8,단대오거리,824,상행,남한산성입구,2-4,엘리베이터,2116-586,B3,남한산성입구 방면2-4,상대식
8,단대오거리,824,하행,신흥,5-1,엘리베이터,2116-587,B3,신흥 방면5-1,상대식
8,신흥,825,상행,단대오거리,3-2,계단,,,,상대식
8,신흥,825,상행,단대오거리,4-4,계단,,,,상대식
8,신흥,825,하행,수진,3-1,계단,,,,상대식
8,신흥,825,하행,수진,4-3,계단,,,,상대식
8,신흥,825,상행,단대오거리,4-1,엘리베이터,2022-969,B2,단대오거리 방면4-1,상대식
8,신흥,825,하행,수진,3-4,엘리베이터,2022-970,B2,수진 방면3-4,상대식
8,수진,826,상행,신흥,3-1,계단,,,,상대식
8,수진,826,상행,신흥,4-3,계단,,,,상대식
8,수진,826,하행,모란,3-2,계단,,,,상대식
